Support,Amine 1 or Additive 1,"1°, 2°, 3° Amine Ratio",MW or Mn (g/mol),Organic Content on Adsorbent Basis (%),N Content on Adsorbent Basis (mmol/g),Amine 2 or Additive 2,Additive 3,Amine 2 or Additive 2  to Amine 1 Ratio,Additive 3 to Amine 1 Ratio,OH to N ratio,BET Surface Area of Solid Support (m2g-1),Pore Volume of Solid Support (cm3g-1),Average Pore Diameters (nm),Relative Humidity (%),CO2 Concentration (vol%),Flow Rate (mL/min),Adsorption Time (min),Adsorption Temperature (℃),CO2 Capacity (mmol/g),Amine Efficiency (mmol/mmol)
MMON,TEPA,01:05.5,189,68.71,12.3,BTES,CTAC,0.41,0.07,0,576,0.73,3.2,0,100,50,30,25,3.75,0.31
MMON,TEPA,01:05.5,189,50.76,12.9,BTES,0,0.04,0,0,576,0.73,3.2,0,100,50,30,25,2.58,0.2
MMON,TEPA,01:05.5,189,51.28,12.14,BTES,0,0.11,0,0,576,0.73,3.2,0,100,50,30,25,2.67,0.22
MMON,TEPA,01:05.5,189,60.59,11.67,BTES,0,0.36,0,0,576,0.73,3.2,0,100,50,30,25,2.65,0.23
MMON,TEPA,01:05.5,189,67.55,12.64,BTES,0,0.42,0,0,576,0.73,3.2,0,100,50,30,25,2.73,0.22
 MPS,BPEI,1.81:1.52:1,600,45.1,10.5,0,0,0,0,0,300,1.3,17,0,0.04,100,1440,25,2.36,0.22
 MPS,BPEI,1.81:1.52:1,600,48.76,10.7,APTES,0,0.06,0,0,300,1.3,17,0,0.04,100,1440,25,2.26,0.21
 MPS,BPEI,1.81:1.52:1,600,47.7,10.5,TEOT,0,0.06,0,0,300,1.3,17,0,0.04,100,1440,25,2.19,0.21
MPS,AM-TEPA,02:05.5,331,48.97,10.71,0,0,0,0,0,1027,0.73,2.85,0,100,80,60,25,1.5,0.14
 MPS,AM-TEPA,02:05.5,331,47.59,10.06,0,0,0,0,0,864,0.48,2.24,0,100,80,60,25,1.37,0.11
MPS,AM-TEPA,02:05.5,331,48.43,10.24,0,0,0,0,0,1053,0.69,2.62,0,100,80,60,25,2.05,0.16
MCF,AM-TEPA,02:05.5,331,48.92,10.34,0,0,0,0,0,452,0.54,4.75,0,100,80,60,25,2.87,0.22
MCF,DEA,0:01:00,105,51.63,4.91,0,0,0,0,0,452,0.54,4.75,0,100,80,60,25,2.48,0.5
MCF,TEPA,01:05.5,189,49.68,13.14,0,0,0,0,0,452,0.54,4.75,0,100,80,60,25,4.4,0.33
MCF,AM-TEPA,02:05.5,331,48.92,10.34,0,0,0,0,0,452,0.54,4.75,0,100,80,60,25,0.57,0.05
MCF,AM-TEPA,02:05.5,331,48.92,10.34,0,0,0,0,0,452,0.54,4.75,0,100,80,60,35,0.8,0.08
MCF,AM-TEPA,02:05.5,331,48.92,10.34,0,0,0,0,0,452,0.54,4.75,0,100,80,60,45,1.02,0.1
MCF,AM-TEPA,02:05.5,331,48.92,10.34,0,0,0,0,0,452,0.54,4.75,0,100,80,60,55,1.25,0.12
MCF,AM-TEPA,02:05.5,331,48.92,10.34,0,0,0,0,0,452,0.54,4.75,0,100,80,60,65,1.48,0.14
MCF,AM-TEPA,02:05.5,331,48.92,10.34,0,0,0,0,0,452,0.54,4.75,0,100,80,60,75,1.7,0.16
MCF,AM-TEPA,02:05.5,331,48.92,10.34,0,0,0,0,0,452,0.54,4.75,0,100,80,60,85,1.93,0.19
MCF,AM-TEPA,02:05.5,331,40,8.46,0,0,0,0,0,452,0.54,4.75,0,100,80,60,25,2.41,0.28
MCF,AM-TEPA,02:05.5,331,60,12.69,0,0,0,0,0,452,0.54,4.75,0,100,80,60,25,3.62,0.29
MCF,AM-TEPA,02:05.5,331,70,14.8,0,0,0,0,0,452,0.54,4.75,0,100,80,60,25,2.73,0.18
MCF,PAA,1:00:00,2200,26,4.55,0,0,0,0,0,608,2.03,28.4,0,10,90,180,25,1.32,0.29
MCF,PAA,1:00:00,2200,32,5.67,0,0,0,0,0,608,2.03,28.4,0,10,90,180,25,1.53,0.27
MCF,PAA,1:00:00,2200,35,6.17,0,0,0,0,0,608,2.03,28.4,0,10,90,180,25,1.42,0.23
MCF,PAA,1:00:00,2200,35,6.17,0,0,0,0,0,608,2.03,28.4,0,10,90,180,50,1.26,0.2
MCF,PAA,1:00:01,2201,135,7.17,0,0,0,0,0,608,2.03,28.4,0,10,90,180,75,1.21,0.17
MCF,PAA,1:00:00,2200,35,6.17,0,0,0,0,0,608,2.03,28.4,0,10,90,180,100,1.2,0.19
MCF,PAA,1:00:00,2200,35,6.17,0,0,0,0,0,608,2.03,28.4,0,10,90,180,120,0.99,0.16
MCF,PAA,1:00:00,2200,35,6.17,0,0,0,0,0,608,2.03,28.4,0,10,90,180,30,1.3,0.21
MCF,PAA,1:00:00,2200,35,6.17,0,0,0,0,0,608,2.03,28.4,0,10,90,180,140,0.78,0.13
MCF,PAA,1:00:00,2200,35,6.17,0,0,0,0,0,608,2.03,28.4,0,10,90,180,25,0.53,0.09
MCF,PAA,1:00:00,2200,47,8.44,0,0,0,0,0,608,2.03,28.4,0,10,90,180,25,1.35,0.16
MCF,GPAA,00:01.1,2372,22,3.56,0,0,0,0,0,608,2.03,28.4,0,10,90,180,25,1.14,0.32
MCF,GPAA,00:01.1,2372,28,4.65,0,0,0,0,0,608,2.03,28.4,0,10,90,180,25,1.21,0.26
MCF,GPAA,00:01.1,2372,35,5.75,0,0,0,0,0,608,2.03,28.4,0,10,90,180,25,1.38,0.24
MCF,GPAA,00:01.1,2372,35,5.75,0,0,0,0,0,608,2.03,28.4,0,10,90,180,50,1.25,0.22
MCF,GPAA,00:01.1,2373,135,6.75,0,0,0,0,0,608,2.03,28.4,0,10,90,180,75,1.15,0.17
MCF,GPAA,00:01.1,2372,35,5.75,0,0,0,0,0,608,2.03,28.4,0,10,90,180,100,1.14,0.2
MCF,GPAA,00:01.1,2372,35,5.75,0,0,0,0,0,608,2.03,28.4,0,10,90,180,120,1.14,0.2
MCF,GPAA,00:01.1,2372,35,5.75,0,0,0,0,0,608,2.03,28.4,0,10,90,180,30,0.04,0.01
MCF,GPAA,00:01.1,2372,35,5.75,0,0,0,0,0,608,2.03,28.4,0,10,90,180,140,1.01,0.18
MCF,GPAA,00:01.1,2372,35,5.75,0,0,0,0,0,608,2.03,28.4,0,10,90,180,25,0.9,0.16
MCF,GPAA,00:01.1,2372,44,7.43,0,0,0,0,0,608,2.03,28.4,0,10,90,180,25,1.04,0.14
MCF,TEPA,01:05.5,189,55,10.05,DEA,0,0.57,0,0.38,272,1.54,28,0,100,70,100,40,4.16,0.41
MCF,TEPA,01:05.5,189,65,12.52,DEA,0,0.44,0,0.3,272,1.54,28,0,100,70,100,40,5.03,0.4
MCF,TEPA,01:05.5,189,75,11.86,DEA,0,1.14,0,0.64,272,1.54,28,0,100,70,100,40,4.65,0.39
MCF,TEPA,01:05.5,189,85,14.11,DEA,0,0.89,0,0.54,272,1.54,28,0,100,70,100,40,4.98,0.35
MCF,TEPA,01:05.5,189,55,9.5,DEA,0,0.57,0,0.4,272,1.54,28,0,100,70,100,40,4.44,0.47
MCF,TEPA,01:05.5,189,65,12.47,DEA,0,0.44,0,0.31,272,1.54,28,0,100,70,100,40,5.09,0.41
MCF,TEPA,01:05.5,189,75,11.54,DEA,0,0.88,0,0.66,272,1.54,28,0,100,70,100,40,5.02,0.43
MCF,TEPA,01:05.5,189,85,14.09,DEA,0,0.89,0,0.54,272,1.54,28,0,100,70,100,40,3.85,0.27
MCF,TEPA,01:05.5,189,61.6,10.19,DEA,0,0.95,0,0.56,272,1.54,28,0,100,70,100,40,5.12,0.5
MCF,TEPA,01:05.5,189,78.4,14.16,DEA,0,0.62,0,0.4,272,1.54,28,0,100,70,100,40,5.39,0.38
MCF,TEPA,01:05.5,189,53.2,10.31,DEA,0,0.33,0,0.24,272,1.54,28,0,100,70,100,40,4.02,0.39
MCF,TEPA,01:05.5,189,86.8,14.21,DEA,0,1.56,0,0.63,272,1.54,28,0,100,70,100,40,3.87,0.27
MCF,TEPA,01:05.5,189,70,12.2,DEA,0,0.75,0,0.47,272,1.54,28,0,100,70,100,40,5.26,0.43
MCF,TEPA,01:05.5,189,70,12.23,DEA,0,1,0,0.47,272,1.54,28,0,100,70,100,40,5.34,0.44
MCF,TEPA,01:05.5,189,70,11.96,DEA,0,0.75,0,0.48,272,1.54,28,0,100,70,100,40,5.61,0.47
MCF,TEPA,01:05.5,189,70,11.2,DEA,0,1,0,0.51,272,1.54,28,0,100,70,100,40,5.63,0.5
MCF,TEPA,01:05.5,189,70,11.46,DEA,0,0.75,0,0.5,272,1.54,28,0,100,70,100,40,5.59,0.49
MCF,TEPA,01:05.5,189,72.8,19.21,DEA,0,0.64,0,0.46,272,1.54,28,0,100,70,100,40,5.64,0.29
MCF,TEPA,01:05.5,189,72.8,19.21,DEA,0,0.64,0,0.46,272,1.54,28,0,100,70,100,20,4.71,0.25
MCF,TEPA,01:05.5,189,72.8,19.21,DEA,0,0.64,0,0.46,272,1.54,28,0,100,70,100,30,5.15,0.27
MCF,TEPA,01:05.5,189,72.8,19.21,DEA,0,0.64,0,0.46,272,1.54,28,0,100,70,100,40,5.71,0.3
MCF,TEPA,01:05.5,189,72.8,19.21,DEA,0,0.64,0,0.46,272,1.54,28,0,100,70,100,50,6.93,0.36
MCF,TEPA,01:05.5,189,72.8,19.21,DEA,0,0.64,0,0.46,272,1.54,28,0,100,70,100,60,5.25,0.27
MCF,TEPA,01:05.5,189,72.8,19.21,DEA,0,0.64,0,0.46,272,1.54,28,0,100,70,100,70,4.57,0.24
MCF,TEPA,01:05.5,189,72.8,19.21,DEA,0,0.64,0,0.46,272,1.54,28,0,100,70,100,80,3.41,0.18
MCF,TEPA,01:05.5,189,72.8,19.21,DEA,0,0.64,0,0.46,272,1.54,28,0,15,70,100,20,4.43,0.23
MCF,TEPA,01:05.5,189,72.8,19.21,DEA,0,0.64,0,0.46,272,1.54,28,0,15,70,100,30,4.97,0.26
MCF,TEPA,01:05.5,189,72.8,19.21,DEA,0,0.64,0,0.46,272,1.54,28,0,15,70,100,40,5.41,0.28
MCF,TEPA,01:05.5,189,72.8,19.21,DEA,0,0.64,0,0.46,272,1.54,28,0,15,70,100,50,6.01,0.31
MCF,TEPA,01:05.5,189,72.8,19.21,DEA,0,0.64,0,0.46,272,1.54,28,0,15,70,100,60,4.35,0.23
MCF,TEPA,01:05.5,189,72.8,19.21,DEA,0,0.64,0,0.46,272,1.54,28,0,15,70,100,70,3.89,0.2
MCF,TEPA,01:05.5,189,72.8,19.21,DEA,0,0.64,0,0.46,272,1.54,28,0,15,70,100,80,2.83,0.15
MCM-41,CTMA+, 0:0:0,285,47,12.4,0,0,0,0,0,1153,2.82,10.6,0,0.04,-,16,25,0,0
MCM-41,BPEI,1.81:1.52:1,600,63,3.35,CTMA+,0,2.94,0,0,1153,2.82,10.6,0,0.04,-,16,25,1,0.3
MCM-41,BPEI,1.81:1.52:1,600,74,5.83,CTMA+,0,1.74,0,0,1153,2.82,10.6,0,0.04,-,16,25,1.64,0.28
MCM-41,BPEI,1.81:1.52:1,600,87,8.82,CTMA+,0,1.18,0,0,1153,2.82,10.6,0,0.04,-,16,25,2.18,0.25
MCM-41,BPEI,1.81:1.52:1,600,94,10.56,CTMA+,0,1,0,0,1153,2.82,10.6,0,0.04,-,16,25,2.02,0.19
MCM-41,BPEI,1.81:1.52:1,600,96,11.3,CTMA+,0,0.96,0,0,1153,2.82,10.6,0,0.04,-,16,25,1.95,0.17
MCM-41,BPEI,1.81:1.52:1,600,87,9.32,CTMA+,0,1.18,0,0,1153,2.82,10.6,24,0.04,-,16,25,2.19,0.24
MCM-41,BPEI,1.81:1.52:1,600,87,9.32,CTMA+,0,1.18,0,0,1153,2.82,10.6,34,0.04,-,16,25,2.54,0.27
MCM-41,BPEI,1.81:1.52:1,600,87,9.34,CTMA+,0,1.18,0,0,1153,2.82,10.6,44,0.04,-,16,25,2.65,0.28
MCM-41,BPEI,1.81:1.52:1,600,87,9.31,CTMA+,0,1.18,0,0,1153,2.82,10.6,54,0.04,-,16,25,2.76,0.3
MCM-41,BPEI,1.81:1.52:1,600,87,9.68,CTMA+,0,1.18,0,0,1153,2.82,10.6,64,0.04,-,16,25,2.94,0.3
MCM-41,BPEI,1.81:1.52:1,600,87,9.35,CTMA+,0,1.18,0,0,1153,2.82,10.6,73,0.04,-,16,25,2.94,0.31
MCM-41,BPEI,1.81:1.52:1,600,87,9.36,CTMA+,0,1.18,0,0,1153,2.82,10.6,83,0.04,-,16,25,2.95,0.32
MCM-41,BPEI,1.81:1.52:1,600,87,9.36,CTMA+,0,1.18,0,0,1153,2.82,10.6,88,0.04,-,16,25,2.96,0.32
MCM-41,BPEI,1.81:1.52:1,600,87,2.49,0,0,0,0,0,1153,2.82,10.6,0,0.04,-,16,25,0.79,0.32
BHMS,BPEI,1.81:1.52:1,600,23.05,5.52,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,30,0.62,0.11
BHMS,BPEI,1.81:1.52:1,600,41.99,9.78,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,30,1.17,0.12
BHMS,BPEI,1.81:1.52:1,600,56.76,13.04,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,30,1.88,0.14
BHMS,BPEI,1.81:1.52:1,600,61.4,14.12,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,30,2.11,0.15
BHMS,BPEI,1.81:1.52:1,600,72.36,16.54,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,30,2.36,0.14
BHMS,BPEI,1.81:1.52:1,600,76.48,17.56,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,30,2.3,0.13
BHMS,BPEI,1.81:1.52:1,600,78.88,18.11,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,30,2.13,0.12
BHMS,BPEI,1.81:1.52:1,600,83.52,19.23,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,30,1.81,0.09
BHMS,BPEI,1.81:1.52:1,600,72.36,17.16,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,40,2.54,0.15
BHMS,BPEI,1.81:1.52:1,600,72.36,17.17,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,60,1.54,0.09
BHMS,BPEI,1.81:1.52:1,600,23.05,5.56,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,50,0.44,0.08
BHMS,BPEI,1.81:1.52:1,600,41.99,9.81,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,50,1.17,0.12
BHMS,BPEI,1.81:1.52:1,600,56.76,13.07,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,50,1.83,0.14
BHMS,BPEI,1.81:1.52:1,600,61.4,14.15,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,50,2.33,0.16
BHMS,BPEI,1.81:1.52:1,600,72.36,16.64,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,50,2.56,0.15
BHMS,BPEI,1.81:1.52:1,600,76.48,17.49,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,50,2.62,0.15
BHMS,BPEI,1.81:1.52:1,600,78.88,18.09,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,50,2.45,0.14
BHMS,BPEI,1.81:1.52:1,600,83.52,19.18,0,0,0,0,0,447,4.52,40.45,0,0.04,100,900,50,2.13,0.11
BHMS,BPEI,1.81:1.52:1,600,72.36,15.27,0,0,0,0,0,447,4.52,40.45,19,0.04,100,900,30,3.36,0.22
BHMS,BPEI,1.81:1.52:1,600,72.36,16.67,0,0,0,0,0,447,4.52,40.45,19,0.04,100,900,40,2.95,0.18
BHMS,BPEI,1.81:1.52:1,600,72.36,14.95,0,0,0,0,0,447,4.52,40.45,19,0.04,100,900,50,2.99,0.2
BHMS,BPEI,1.81:1.52:1,600,42.19,9.79,0,0,0,0,0,447,4.52,40.45,0,10,100,900,30,1.11,0.11
BHMS,BPEI,1.81:1.52:1,600,56.69,13.15,0,0,0,0,0,447,4.52,40.45,0,10,100,900,30,1.87,0.14
BHMS,BPEI,1.81:1.52:1,600,61.39,14.24,0,0,0,0,0,447,4.52,40.45,0,10,100,900,30,2.13,0.15
BHMS,BPEI,1.81:1.52:1,600,72.23,16.72,0,0,0,0,0,447,4.52,40.45,0,10,100,900,30,2.27,0.14
BHMS,BPEI,1.81:1.52:1,600,76.54,17.69,0,0,0,0,0,447,4.52,40.45,0,10,100,900,30,2.31,0.13
BHMS,BPEI,1.81:1.52:1,600,78.89,18.24,0,0,0,0,0,447,4.52,40.45,0,10,100,900,30,2.01,0.11
BHMS,BPEI,1.81:1.52:1,600,83.58,19.32,0,0,0,0,0,447,4.52,40.45,0,10,100,900,30,1.94,0.1
BHMS,BPEI,1.81:1.52:1,600,23.9,5.57,0,0,0,0,0,447,4.52,40.45,0,10,100,900,80,1.06,0.19
BHMS,BPEI,1.81:1.52:1,600,42.08,9.8,0,0,0,0,0,447,4.52,40.45,0,10,100,900,80,2.07,0.21
BHMS,BPEI,1.81:1.52:1,600,56.81,13.17,0,0,0,0,0,447,4.52,40.45,0,10,100,900,80,3.2,0.24
BHMS,BPEI,1.81:1.52:1,600,61.44,14.23,0,0,0,0,0,447,4.52,40.45,0,10,100,900,80,3.7,0.26
BHMS,BPEI,1.81:1.52:1,600,72.26,16.71,0,0,0,0,0,447,4.52,40.45,0,10,100,900,80,4.07,0.24
BHMS,BPEI,1.81:1.52:1,600,78.89,18.23,0,0,0,0,0,447,4.52,40.45,0,10,100,900,80,3.99,0.22
BHMS,BPEI,1.81:1.52:1,600,83.57,19.26,0,0,0,0,0,447,4.52,40.45,0,10,100,900,80,3.45,0.18
BHMS,BPEI,1.81:1.52:1,600,72.23,16.54,0,0,0,0,0,447,4.52,40.45,0,10,100,900,40,2.65,0.16
BHMS,BPEI,1.81:1.52:1,600,72.23,16.72,0,0,0,0,0,447,4.52,40.45,0,10,100,900,50,3.13,0.19
BHMS,BPEI,1.81:1.52:1,600,72.23,16.69,0,0,0,0,0,447,4.52,40.45,0,10,100,900,60,3.47,0.21
BHMS,BPEI,1.81:1.52:1,600,72.23,16.8,0,0,0,0,0,447,4.52,40.45,0,10,100,900,70,3.75,0.22
BHMS,BPEI,1.81:1.52:1,600,72.23,16.56,0,0,0,0,0,447,4.52,40.45,0,10,100,900,90,4.07,0.25
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,29.8,6.93,0,0,0,0,0,234,1.17,17.3,0,10,100,900,25,1.41,0.2
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,37.2,8.66,0,0,0,0,0,234,1.17,17.3,0,10,100,900,25,1.73,0.2
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,48.1,11.2,0,0,0,0,0,234,1.17,17.3,0,10,100,900,25,1.95,0.17
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,29.8,6.93,0,0,0,0,0,234,1.17,17.3,0,0.04,100,900,25,1.03,0.15
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,37.2,8.66,0,0,0,0,0,234,1.17,17.3,0,0.04,100,900,25,1.33,0.15
Mesoporous γ-Al2O3,BPEI,1.81:1.52:1,600,48.1,11.2,0,0,0,0,0,234,1.17,17.3,0,0.04,100,900,25,1.74,0.16
SBA-15,BPEI,1.81:1.52:1,600,24.8,5.76,0,0,0,0,0,841,1.08,6.8,0,10,100,900,25,0.85,0.06
SBA-15,BPEI,1.81:1.52:1,600,39.9,9.23,0,0,0,0,0,841,1.08,6.8,0,10,100,900,25,1.62,0.06
SBA-15,BPEI,1.81:1.52:1,600,24.8,5.76,0,0,0,0,0,841,1.08,6.8,0,0.04,100,900,25,0.32,0.11
SBA-15,BPEI,1.81:1.52:1,600,39.9,9.23,0,0,0,0,0,841,1.08,6.8,0,0.04,100,900,25,1.05,0.11
SBA-15,BPEI,1.29:1.29:1,1020,24,5.32,0,0,0,0,0,816,0.76,3.73,0,10,-,360,30,0.64,0.12
SBA-15,BPEI,1.29:1.29:1,1020,29,6.97,0,0,0,0,0,816,0.76,3.73,0,10,-,360,30,0.98,0.14
SBA-15,BPEI,1.29:1.29:1,1020,37,8.79,0,0,0,0,0,816,0.76,3.73,0,10,-,360,30,1.23,0.14
SBA-15,BPEI,1.29:1.29:1,1020,41,9.45,0,0,0,0,0,816,0.76,3.73,0,10,-,360,30,1.23,0.13
SBA-15,BPEI,1.29:1.29:1,1020,48,11.1,0,0,0,0,0,816,0.76,3.73,0,10,-,360,30,1.11,0.1
SBA-15,BPEI,1.29:1.29:1,1020,24,5.52,0,0,0,0,0,816,0.76,3.73,0,0.04,-,360,30,0.14,0.03
SBA-15,BPEI,1.29:1.29:1,1020,29,6.68,0,0,0,0,0,816,0.76,3.73,0,0.04,-,360,30,0.35,0.05
SBA-15,BPEI,1.29:1.29:1,1020,37,8.61,0,0,0,0,0,816,0.76,3.73,0,0.04,-,360,30,0.83,0.1
SBA-15,BPEI,1.29:1.29:1,1020,41,9.49,0,0,0,0,0,816,0.76,3.73,0,0.04,-,360,30,0.92,0.1
SBA-15,BPEI,1.29:1.29:1,1020,48,11.14,0,0,0,0,0,816,0.76,3.73,0,0.04,-,360,30,1.1,0.1
SBA-15,PPG,0.1:1:0,306,20,5.52,0,0,0,0,0,816,0.76,3.73,0,10,-,360,30,0.29,0.05
SBA-15,PPG,0.1:1:0,306,28,7.74,0,0,0,0,0,816,0.76,3.73,0,10,-,360,30,0.49,0.06
SBA-15,PPG,0.1:1:0,306,38,10.5,0,0,0,0,0,816,0.76,3.73,0,10,-,360,30,0.92,0.09
SBA-15,PPG,0.1:1:0,306,41,11.49,0,0,0,0,0,816,0.76,3.73,0,10,-,360,30,1.03,0.09
SBA-15,PPG,0.1:1:0,306,50,14.73,0,0,0,0,0,816,0.76,3.73,0,10,-,360,30,1.19,0.08
SBA-15,PPG,0.1:1:0,306,50,14.73,0,0,0,0,0,816,0.76,3.73,0,10,-,360,30,1.19,0.08
SBA-15,PPG,0.1:1:0,306,20,5.4,0,0,0,0,0,816,0.76,3.73,0,0.04,-,360,30,0.06,0.01
SBA-15,PPG,0.1:1:0,306,28,7.78,0,0,0,0,0,816,0.76,3.73,0,0.04,-,360,30,0.27,0.03
SBA-15,PPG,0.1:1:0,306,38,10.64,0,0,0,0,0,816,0.76,3.73,0,0.04,-,360,30,0.51,0.05
SBA-15,PPG,0.1:1:0,306,41,11.38,0,0,0,0,0,816,0.76,3.73,0,0.04,-,360,30,0.57,0.05
SBA-15,PPG,0.1:1:0,306,50,14.25,0,0,0,0,0,816,0.76,3.73,0,0.04,-,360,30,0.62,0.04
SBA-15,LPPI,00:02.2,700,8,0.89,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,35,0.06,0.04
SBA-15,LPPI,00:02.2,700,16,1.83,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,35,0.09,0.03
SBA-15,LPPI,00:02.2,700,25,3.22,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,35,0.24,0.07
SBA-15,LPPI,00:02.2,700,33,4.89,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,35,0.69,0.12
SBA-15,LPPI,00:02.2,700,43,7.33,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,35,1.21,0.16
SBA-15,LPPI,00:01.1,1000,9,0.94,0,0,0,0,0,890,1.01,4.54,0,10,-,1080,35,0.07,0.04
SBA-15,LPPI,00:01.1,1000,16,1.94,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,35,0.12,0.04
SBA-15,LPPI,00:01.1,1000,25,3.22,0,0,0,0,0,890,1.01,4.54,0,10,-,1080,35,0.35,0.08
SBA-15,LPPI,00:01.1,1000,34,5,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,35,0.71,0.12
SBA-15,LPPI,00:01.1,1000,44,7.56,0,0,0,0,0,890,1.01,4.54,0,10,-,1080,25,1.54,0.2
SBA-15,LPPI,00:01.1,1000,44,7.56,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,25,1.12,0.15
SBA-15,LPPI,00:01.1,1000,44,7.56,0,0,0,0,0,890,1.01,4.54,0,10,-,1080,35,1.8,0.24
SBA-15,LPPI,00:01.1,1000,44,7.56,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,35,1.26,0.16
SBA-15,LPPI,00:01.1,1000,44,7.56,0,0,0,0,0,890,1.01,4.54,0,10,-,1080,45,1.93,0.25
SBA-15,LPPI,00:01.1,1000,44,7.56,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,45,0.42,0.06
SBA-15,LPPI,00:01.1,1000,44,7.56,0,0,0,0,0,890,1.01,4.54,0,10,-,1080,55,2.11,0.28
SBA-15,LPPI,00:01.1,1000,44,7.56,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,55,0.15,0.02
SBA-15,LPPI,00:01.1,1000,44,7.56,0,0,0,0,0,890,1.01,4.54,0,10,-,1080,65,2.02,0.27
SBA-15,LPPI,00:01.1,1000,44,7.56,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,65,0,0
SBA-15,LPPI,00:01.1,1000,44,7.56,0,0,0,0,0,890,1.01,4.54,0,10,-,1080,75,1.8,0.24
SBA-15,LPPI,00:01.1,1000,44,7.56,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,75,0,0
SBA-15,LPPI,00:02.0,6700,12,1.28,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,35,0.07,0.03
SBA-15,LPPI,00:02.0,6700,22,2.67,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,35,0.18,0.05
SBA-15,LPPI,00:02.0,6700,30,4.17,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,35,0.49,0.09
SBA-15,LPPI,00:02.0,6700,40,6.56,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,35,0.89,0.12
SBA-15,LPPI,00:02.0,6700,49,9.44,0,0,0,0,0,890,1.01,4.54,0,10,-,1080,25,1.36,0.14
SBA-15,LPPI,00:02.0,6700,49,9.44,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,25,0.85,0.11
SBA-15,LPPI,00:02.0,6700,49,9.44,0,0,0,0,0,890,1.01,4.54,0,10,-,1080,35,1.55,0.18
SBA-15,LPPI,00:02.0,6700,49,9.44,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,35,1.21,0.1
SBA-15,LPPI,00:02.0,6700,49,9.44,0,0,0,0,0,890,1.01,4.54,0,10,-,1080,45,1.9,0.2
SBA-15,LPPI,00:02.0,6700,49,9.44,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,45,0.81,0.04
SBA-15,LPPI,00:02.0,6700,49,9.44,0,0,0,0,0,890,1.01,4.54,0,10,-,1080,55,1.9,0.24
SBA-15,LPPI,00:02.0,6700,49,9.44,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,55,0.37,0.02
SBA-15,LPPI,00:02.0,6700,49,9.44,0,0,0,0,0,890,1.01,4.54,0,10,-,1080,65,2.12,0.27
SBA-15,LPPI,00:02.0,6700,49,9.44,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,65,0,0
SBA-15,LPPI,00:02.0,6700,49,9.44,0,0,0,0,0,890,1.01,4.54,0,10,-,1080,75,1.99,0.25
SBA-15,LPPI,00:02.0,6700,49,9.44,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,75,0,0
SBA-15,LPPI,00:03.0,36000,10,1.06,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,35,0.06,0.03
SBA-15,LPPI,00:03.0,36000,20,2.5,0,0,0,0,0,890,1.01,4.54,0,0.04,-,1080,35,0.14,0.04
